cms_claim_id,reporting_quarter,state,city,zip_code,hcpcs_code,equipment_category,beneficiary_count,total_claims,total_allowed,total_paid,provider_type,home_health_share,competitor_count
CMS-0021586,Q4-2025,CA,Fresno,82498,E0433,Respiratory,13,102,11794.13,25522.65,Home Health Agency,False,1
CMS-0021587,Q4-2025,WV,WV_City_2,72762,E0433,Respiratory,29,31,25244.2,26225.13,Home Health Agency,False,6
CMS-0021588,Q4-2025,NE,NE_City_1,98457,E0470,Sleep Therapy,41,96,23636.22,3739.52,Physician Office,False,7
CMS-0021589,Q4-2025,CT,CT_City_1,43699,E0424,Respiratory,50,82,5186.79,4225.87,DME Supplier,False,5
CMS-0021590,Q4-2025,NJ,NJ_City_1,50439,E0570,Respiratory,2,93,7170.51,44412.93,Hospital Outpatient,False,2
CMS-0021591,Q4-2025,ID,ID_City_3,78266,E0570,Respiratory,47,174,26081.99,30106.84,DME Supplier,True,1
CMS-0021592,Q4-2025,ME,ME_City_1,61148,E0570,Respiratory,13,185,30760.12,37970.08,DME Supplier,False,4
CMS-0021593,Q4-2025,SC,SC_City_3,23493,E0431,Respiratory,26,67,18516.22,23622.0,Hospital Outpatient,False,5
CMS-0021594,Q4-2025,MI,Ann Arbor,69732,E0424,Respiratory,7,87,44276.52,3764.28,Hospital Outpatient,False,4
CMS-0021595,Q4-2025,CO,CO_City_1,38251,E0570,Respiratory,41,71,12223.75,25187.66,Hospital Outpatient,False,3
CMS-0021596,Q4-2025,IA,IA_City_1,94690,E0465,Respiratory,33,140,36998.62,31268.57,Hospital Outpatient,False,3
CMS-0021597,Q4-2025,NE,NE_City_1,37577,E0470,Sleep Therapy,15,47,27379.65,10806.69,Home Health Agency,False,7
CMS-0021598,Q4-2025,CT,CT_City_1,68018,E0470,Sleep Therapy,21,23,25910.09,35161.7,DME Supplier,False,2
CMS-0021599,Q4-2025,CA,Sacramento,66331,E0431,Respiratory,16,129,15891.03,3314.71,Physician Office,False,1
CMS-0021600,Q4-2025,NV,NV_City_2,23124,E0431,Respiratory,46,180,37360.91,13360.41,Physician Office,False,3
CMS-0021601,Q4-2025,IL,Aurora,59673,E0465,Respiratory,42,188,14037.75,12367.95,Hospital Outpatient,False,7
CMS-0021602,Q4-2025,OR,OR_City_1,17152,E0470,Sleep Therapy,1,195,43992.92,41751.28,Hospital Outpatient,False,2
CMS-0021603,Q4-2025,NC,Fayetteville,99836,E0470,Sleep Therapy,44,23,20920.88,5487.24,Hospital Outpatient,False,8
CMS-0021604,Q4-2025,GA,Athens,33913,E0433,Respiratory,15,187,9400.11,9675.82,Hospital Outpatient,True,7
CMS-0021605,Q4-2025,IA,IA_City_1,71255,E0431,Respiratory,34,74,11136.79,22851.95,DME Supplier,True,8
CMS-0021606,Q4-2025,AZ,AZ_City_2,29585,E0433,Respiratory,20,178,34279.56,8937.88,Home Health Agency,False,7
CMS-0021607,Q4-2025,MD,MD_City_3,57713,E0470,Sleep Therapy,27,100,7988.54,44039.18,Physician Office,True,3
CMS-0021608,Q4-2025,RI,RI_City_3,48627,E0570,Respiratory,44,3,20247.41,31525.37,Hospital Outpatient,False,6
CMS-0021609,Q4-2025,MA,MA_City_2,74118,E0424,Respiratory,11,32,21499.27,22572.3,Hospital Outpatient,True,1
CMS-0021610,Q4-2025,CO,CO_City_1,91508,E0431,Respiratory,20,187,23479.38,17010.09,Home Health Agency,True,1
CMS-0021611,Q4-2025,AZ,AZ_City_1,94461,E0470,Sleep Therapy,21,181,37862.94,15776.18,Physician Office,False,6
CMS-0021612,Q4-2025,IL,Aurora,66919,E0465,Respiratory,44,170,1718.52,25814.29,Home Health Agency,True,5
CMS-0021613,Q4-2025,OK,OK_City_2,89586,E0424,Respiratory,41,118,37556.79,4194.39,Physician Office,True,3
CMS-0021614,Q4-2025,NC,Winston-Salem,31998,E0470,Sleep Therapy,39,95,15602.62,21837.29,Physician Office,True,4
CMS-0021615,Q4-2025,NY,Rochester,10823,E0570,Respiratory,34,191,2040.66,10765.86,DME Supplier,False,5
CMS-0021616,Q4-2025,DE,DE_City_3,49372,E0431,Respiratory,4,194,48199.7,5863.9,Hospital Outpatient,False,6
CMS-0021617,Q4-2025,CT,CT_City_1,86991,E0465,Respiratory,38,108,49069.34,1168.24,DME Supplier,False,2
CMS-0021618,Q4-2025,KY,KY_City_2,82881,E0465,Respiratory,40,85,13004.54,7234.97,Home Health Agency,False,3
CMS-0021619,Q4-2025,MS,MS_City_2,85339,E0470,Sleep Therapy,10,120,12935.89,2568.72,Hospital Outpatient,True,8
CMS-0021620,Q4-2025,NY,Rochester,43700,E0570,Respiratory,44,81,48779.76,18649.82,DME Supplier,False,5
CMS-0021621,Q4-2025,MS,MS_City_2,83333,E0570,Respiratory,13,140,3741.32,35526.7,Physician Office,True,1
CMS-0021622,Q4-2025,AZ,AZ_City_2,79318,E0424,Respiratory,25,180,32663.47,29937.79,Home Health Agency,False,2
CMS-0021623,Q4-2025,AL,AL_City_2,64070,E0465,Respiratory,2,73,32643.06,16176.2,Home Health Agency,False,3
CMS-0021624,Q4-2025,MS,MS_City_1,37964,E0433,Respiratory,45,28,11021.27,11552.19,Home Health Agency,False,1
CMS-0021625,Q4-2025,MI,Grand Rapids,84629,E0433,Respiratory,45,121,43530.69,21653.0,Hospital Outpatient,True,6
CMS-0021626,Q4-2025,MT,MT_City_2,53134,E0433,Respiratory,47,145,10775.7,36494.09,Home Health Agency,True,7
CMS-0021627,Q4-2025,ID,ID_City_1,40059,E0470,Sleep Therapy,43,15,1466.36,38400.39,Physician Office,False,4
CMS-0021628,Q4-2025,NH,NH_City_1,33427,E0570,Respiratory,24,26,8942.91,23649.58,Hospital Outpatient,True,7
CMS-0021629,Q4-2025,MO,MO_City_1,23833,E0465,Respiratory,16,70,43212.45,6309.85,Hospital Outpatient,False,6
CMS-0021630,Q4-2025,CA,Sacramento,21699,E0431,Respiratory,1,103,8951.12,6609.15,DME Supplier,True,4
CMS-0021631,Q4-2025,VA,VA_City_2,44228,E0601,Sleep Therapy,47,153,33192.92,8278.74,Physician Office,True,4
CMS-0021632,Q4-2025,OK,OK_City_1,83923,E0601,Sleep Therapy,20,78,7307.23,27164.27,DME Supplier,True,4
CMS-0021633,Q4-2025,LA,LA_City_3,67128,E0424,Respiratory,48,48,29012.92,10572.82,Home Health Agency,True,5
CMS-0021634,Q4-2025,CO,CO_City_3,58317,E0424,Respiratory,29,165,42059.97,37836.79,Physician Office,True,8
CMS-0021635,Q4-2025,TX,Houston,25102,E0601,Sleep Therapy,29,144,45808.97,41187.53,DME Supplier,False,3
CMS-0021636,Q4-2025,MN,MN_City_1,10456,E0424,Respiratory,33,65,44615.01,14948.89,DME Supplier,True,6
CMS-0021637,Q4-2025,IA,IA_City_1,41178,E0431,Respiratory,45,172,26035.32,36926.11,Physician Office,False,5
CMS-0021638,Q4-2025,CT,CT_City_2,80380,E0431,Respiratory,43,31,19357.44,7278.19,Physician Office,True,1
CMS-0021639,Q4-2025,GA,Athens,32063,E0570,Respiratory,7,42,14649.03,18806.87,DME Supplier,True,4
CMS-0021640,Q4-2025,TX,San Antonio,83829,E0431,Respiratory,33,184,10249.74,8279.19,Hospital Outpatient,True,6
CMS-0021641,Q4-2025,VT,VT_City_1,98364,E0465,Respiratory,13,55,15655.72,15195.83,DME Supplier,False,3
CMS-0021642,Q4-2025,AR,AR_City_2,46067,E0465,Respiratory,23,64,37703.45,42006.35,Hospital Outpatient,True,2
CMS-0021643,Q4-2025,NH,NH_City_1,39272,E0470,Sleep Therapy,37,77,5678.98,41472.95,Physician Office,False,3
CMS-0021644,Q4-2025,OR,OR_City_1,16151,E0465,Respiratory,41,133,40053.56,24751.01,Physician Office,True,7
CMS-0021645,Q4-2025,NH,NH_City_1,75228,E0470,Sleep Therapy,28,150,28109.7,19930.38,Physician Office,False,3
CMS-0021646,Q4-2025,LA,LA_City_2,41001,E0465,Respiratory,5,11,39025.65,22890.11,Physician Office,True,4
CMS-0021647,Q4-2025,ME,ME_City_2,72704,E0570,Respiratory,2,75,2844.78,32561.21,DME Supplier,True,1
CMS-0021648,Q4-2025,CT,CT_City_1,37574,E0424,Respiratory,46,160,19247.41,43741.39,Physician Office,False,8
CMS-0021649,Q4-2025,MO,MO_City_2,81176,E0601,Sleep Therapy,38,78,41357.21,6186.72,Home Health Agency,True,4
CMS-0021650,Q4-2025,CT,CT_City_3,48652,E0465,Respiratory,7,47,6090.6,35518.8,DME Supplier,False,1
CMS-0021651,Q4-2025,AZ,AZ_City_3,98757,E0601,Sleep Therapy,31,167,17135.99,37731.32,DME Supplier,False,4
CMS-0021652,Q4-2025,WY,WY_City_3,36449,E0424,Respiratory,3,40,20110.8,27591.21,Physician Office,False,7
CMS-0021653,Q4-2025,DE,DE_City_3,17261,E0424,Respiratory,17,85,5354.29,1323.53,DME Supplier,False,1
CMS-0021654,Q4-2025,OH,Toledo,71252,E0424,Respiratory,2,18,6369.45,40514.2,Physician Office,True,2
CMS-0021655,Q4-2025,CO,CO_City_1,94007,E0570,Respiratory,23,1,615.23,2988.91,Hospital Outpatient,False,8
CMS-0021656,Q4-2025,KY,KY_City_2,43147,E0431,Respiratory,11,176,25551.66,35723.26,Physician Office,True,5
CMS-0021657,Q4-2025,SC,SC_City_2,12101,E0433,Respiratory,30,70,3519.16,10882.45,Home Health Agency,False,7
CMS-0021658,Q4-2025,WY,WY_City_2,84935,E0570,Respiratory,6,71,2999.04,27078.6,DME Supplier,False,4
CMS-0021659,Q4-2025,CT,CT_City_2,87608,E0465,Respiratory,37,90,45572.68,4566.35,Hospital Outpatient,False,3
CMS-0021660,Q4-2025,FL,Clearwater,92050,E0433,Respiratory,17,77,16789.1,35474.5,Hospital Outpatient,False,7
CMS-0021661,Q4-2025,MO,MO_City_3,20257,E0601,Sleep Therapy,11,51,769.37,12418.4,Home Health Agency,False,4
CMS-0021662,Q4-2025,DE,DE_City_3,49109,E0431,Respiratory,24,18,9253.1,15476.73,Home Health Agency,False,1
CMS-0021663,Q4-2025,NC,Durham,89425,E0601,Sleep Therapy,35,59,32573.13,20633.34,Hospital Outpatient,False,3
CMS-0021664,Q4-2025,MA,MA_City_2,20258,E0570,Respiratory,32,196,49221.23,33066.48,Home Health Agency,False,1
CMS-0021665,Q4-2025,WI,WI_City_3,38032,E0465,Respiratory,43,152,9035.66,43298.96,Physician Office,False,4
CMS-0021666,Q4-2025,CO,CO_City_2,16089,E0601,Sleep Therapy,17,147,15747.28,3646.93,Home Health Agency,False,5
CMS-0021667,Q4-2025,CA,San Diego,30857,E0465,Respiratory,5,122,35115.8,5339.65,Hospital Outpatient,False,8
CMS-0021668,Q4-2025,MT,MT_City_2,91465,E0470,Sleep Therapy,23,92,4843.16,15458.42,Hospital Outpatient,True,3
CMS-0021669,Q4-2025,NV,NV_City_3,22372,E0570,Respiratory,46,59,4455.44,36726.11,Home Health Agency,True,6
CMS-0021670,Q4-2025,MA,MA_City_2,65067,E0601,Sleep Therapy,26,139,33066.37,16515.49,Home Health Agency,False,2
CMS-0021671,Q4-2025,KY,KY_City_3,93000,E0465,Respiratory,6,96,14514.36,7711.39,DME Supplier,True,6
CMS-0021672,Q4-2025,NC,Charlotte,56656,E0570,Respiratory,18,106,32276.45,3089.25,Hospital Outpatient,True,5
CMS-0021673,Q4-2025,CO,CO_City_1,52595,E0433,Respiratory,8,54,24771.61,40127.15,Hospital Outpatient,False,6
CMS-0021674,Q4-2025,AZ,AZ_City_1,82740,E0570,Respiratory,17,47,20181.75,5806.76,Home Health Agency,False,3
CMS-0021675,Q4-2025,NC,Charlotte,58317,E0465,Respiratory,18,153,45399.53,12695.68,DME Supplier,False,5
CMS-0021676,Q4-2025,CO,CO_City_1,88603,E0431,Respiratory,32,101,46251.51,6351.3,Hospital Outpatient,False,3
CMS-0021677,Q4-2025,TX,Dallas,58603,E0465,Respiratory,31,14,33710.28,40500.64,DME Supplier,True,7
CMS-0021678,Q4-2025,NE,NE_City_2,76234,E0424,Respiratory,37,171,26274.92,14906.19,Hospital Outpatient,False,1
CMS-0021679,Q4-2025,OR,OR_City_2,29188,E0465,Respiratory,16,82,6972.65,15251.21,Physician Office,True,6
CMS-0021680,Q4-2025,AR,AR_City_2,28481,E0601,Sleep Therapy,40,151,47470.33,21009.24,Hospital Outpatient,False,1
CMS-0021681,Q4-2025,KS,KS_City_3,11590,E0465,Respiratory,1,156,1750.9,25950.07,Home Health Agency,False,1
CMS-0021682,Q4-2025,MO,MO_City_2,45724,E0431,Respiratory,44,101,38795.73,27810.52,DME Supplier,False,6
CMS-0021683,Q4-2025,SD,SD_City_3,54772,E0431,Respiratory,47,99,26693.85,8966.71,DME Supplier,True,2
CMS-0021684,Q4-2025,NJ,NJ_City_1,50668,E0570,Respiratory,10,182,16964.21,1590.22,Physician Office,True,7
CMS-0021685,Q4-2025,CT,CT_City_2,18150,E0570,Respiratory,8,156,19979.06,25145.84,Hospital Outpatient,False,4
CMS-0021686,Q4-2025,IA,IA_City_2,58082,E0601,Sleep Therapy,20,8,23198.76,33448.53,Home Health Agency,True,6
CMS-0021687,Q4-2025,ID,ID_City_3,75577,E0465,Respiratory,35,53,35560.26,7988.24,Home Health Agency,False,6
CMS-0021688,Q4-2025,PA,Reading,76145,E0433,Respiratory,20,153,21525.05,43381.42,Home Health Agency,True,5
CMS-0021689,Q4-2025,CA,Los Angeles,59407,E0601,Sleep Therapy,46,67,5323.1,24601.23,DME Supplier,False,8
CMS-0021690,Q4-2025,TN,TN_City_1,42251,E0570,Respiratory,15,147,5549.9,5413.26,Home Health Agency,False,5
CMS-0021691,Q4-2025,CO,CO_City_2,61046,E0424,Respiratory,21,6,29438.92,15765.77,Physician Office,False,8
CMS-0021692,Q4-2025,NH,NH_City_2,68406,E0424,Respiratory,41,42,20626.84,11612.84,Home Health Agency,False,7
CMS-0021693,Q4-2025,IN,IN_City_2,70048,E0470,Sleep Therapy,22,54,13637.77,25355.51,Physician Office,False,4
CMS-0021694,Q4-2025,OK,OK_City_1,47838,E0424,Respiratory,5,89,39722.49,7776.4,Hospital Outpatient,False,6
CMS-0021695,Q4-2025,NE,NE_City_2,29291,E0433,Respiratory,19,60,38392.45,33882.99,DME Supplier,False,8
CMS-0021696,Q4-2025,MO,MO_City_1,25676,E0424,Respiratory,16,42,39157.68,26171.68,Physician Office,False,5
CMS-0021697,Q4-2025,TN,TN_City_2,72344,E0465,Respiratory,10,118,21986.24,1610.96,Hospital Outpatient,True,8
CMS-0021698,Q4-2025,WY,WY_City_3,32046,E0570,Respiratory,24,76,10275.59,18076.25,DME Supplier,False,2
CMS-0021699,Q4-2025,OK,OK_City_2,22017,E0431,Respiratory,9,83,20220.69,29728.47,DME Supplier,False,7
CMS-0021700,Q4-2025,AR,AR_City_1,22061,E0433,Respiratory,10,83,2314.99,44622.19,DME Supplier,False,1
CMS-0021701,Q4-2025,GA,Macon,35568,E0431,Respiratory,7,34,21014.63,35097.32,DME Supplier,False,2
CMS-0021702,Q4-2025,WI,WI_City_3,10405,E0424,Respiratory,36,177,21489.33,36931.14,Home Health Agency,False,1
CMS-0021703,Q4-2025,NH,NH_City_1,50607,E0424,Respiratory,42,58,33412.75,10967.15,DME Supplier,False,3
CMS-0021704,Q4-2025,MN,MN_City_3,77903,E0570,Respiratory,33,165,3130.71,37810.92,Physician Office,False,8
CMS-0021705,Q4-2025,SC,SC_City_2,32457,E0431,Respiratory,47,84,24739.72,31894.1,DME Supplier,True,6
CMS-0021706,Q4-2025,OH,Columbus,93321,E0433,Respiratory,14,101,25975.12,5471.74,Hospital Outpatient,True,5
CMS-0021707,Q4-2025,ME,ME_City_1,27900,E0570,Respiratory,17,22,20756.99,2183.37,Hospital Outpatient,False,8
CMS-0021708,Q4-2025,NE,NE_City_1,47144,E0470,Sleep Therapy,5,94,25382.06,27459.97,DME Supplier,True,3
CMS-0021709,Q4-2025,UT,UT_City_1,12839,E0431,Respiratory,17,5,29872.59,18042.83,Physician Office,True,8
CMS-0021710,Q4-2025,RI,RI_City_3,37528,E0601,Sleep Therapy,7,170,36841.48,20087.84,Hospital Outpatient,False,7
CMS-0021711,Q4-2025,DE,DE_City_2,38619,E0570,Respiratory,39,76,25970.2,14162.65,Home Health Agency,True,5
CMS-0021712,Q4-2025,VA,VA_City_1,14845,E0431,Respiratory,30,124,42800.82,32538.13,Hospital Outpatient,False,3
CMS-0021713,Q4-2025,LA,LA_City_3,98539,E0470,Sleep Therapy,21,34,11882.01,19358.64,Physician Office,False,4
CMS-0021714,Q4-2025,MA,MA_City_2,70886,E0601,Sleep Therapy,11,75,23164.67,21317.74,DME Supplier,False,6
CMS-0021715,Q4-2025,NE,NE_City_2,90532,E0601,Sleep Therapy,9,64,26933.84,29680.43,Hospital Outpatient,False,1
CMS-0021716,Q4-2025,UT,UT_City_1,56428,E0470,Sleep Therapy,41,66,42903.28,23309.98,Physician Office,False,6
CMS-0021717,Q4-2025,MO,MO_City_3,27629,E0601,Sleep Therapy,22,128,7468.04,29456.02,DME Supplier,True,1
CMS-0021718,Q4-2025,NY,Buffalo,45931,E0470,Sleep Therapy,44,111,9479.64,1812.37,Hospital Outpatient,False,1
CMS-0021719,Q4-2025,ND,ND_City_1,34214,E0431,Respiratory,50,160,28396.27,11238.56,Home Health Agency,False,8
CMS-0021720,Q4-2025,NE,NE_City_1,55137,E0433,Respiratory,23,13,47278.67,6722.97,Home Health Agency,True,8
CMS-0021721,Q4-2025,NJ,NJ_City_3,84819,E0465,Respiratory,33,56,20990.72,1591.58,Physician Office,False,5
CMS-0021722,Q4-2025,MD,MD_City_3,63351,E0570,Respiratory,46,7,18871.93,9701.56,DME Supplier,False,6
CMS-0021723,Q4-2025,FL,Clearwater,84057,E0424,Respiratory,37,156,16762.52,13571.88,Home Health Agency,False,1
CMS-0021724,Q4-2025,TN,TN_City_1,52205,E0470,Sleep Therapy,43,59,16830.1,30016.5,DME Supplier,True,8
CMS-0021725,Q4-2025,NH,NH_City_1,71135,E0570,Respiratory,33,184,15793.09,27769.72,Home Health Agency,False,1
CMS-0021726,Q4-2025,NY,Rochester,77456,E0433,Respiratory,18,3,9649.39,21188.68,Home Health Agency,True,4
CMS-0021727,Q4-2025,IA,IA_City_3,99171,E0465,Respiratory,47,40,43761.65,44315.52,Hospital Outpatient,False,5
CMS-0021728,Q4-2025,NE,NE_City_2,99425,E0433,Respiratory,42,152,48698.64,15255.27,Hospital Outpatient,False,3
CMS-0021729,Q4-2025,MT,MT_City_3,45892,E0424,Respiratory,15,74,15848.86,37339.76,Hospital Outpatient,True,6
CMS-0021730,Q4-2025,MN,MN_City_1,11586,E0570,Respiratory,32,59,41229.42,36502.71,DME Supplier,False,5
CMS-0021731,Q4-2025,ND,ND_City_1,32146,E0570,Respiratory,35,33,13172.03,22940.74,Hospital Outpatient,False,7
CMS-0021732,Q4-2025,OK,OK_City_3,38546,E0465,Respiratory,24,64,3726.89,8558.43,Hospital Outpatient,False,7
CMS-0021733,Q4-2025,MI,Lansing,52549,E0570,Respiratory,4,170,45776.3,38725.47,DME Supplier,False,2
CMS-0021734,Q4-2025,MD,MD_City_1,43139,E0465,Respiratory,21,64,6483.76,6186.18,Physician Office,True,3
CMS-0021735,Q4-2025,OH,Dayton,65167,E0570,Respiratory,28,73,47370.56,15591.61,Hospital Outpatient,False,2
CMS-0021736,Q4-2025,NV,NV_City_3,68794,E0424,Respiratory,2,35,21102.81,734.48,DME Supplier,True,1
CMS-0021737,Q4-2025,ME,ME_City_1,88941,E0424,Respiratory,10,116,14131.55,23131.15,Home Health Agency,True,2
CMS-0021738,Q4-2025,GA,Macon,53769,E0601,Sleep Therapy,14,16,49920.95,26272.27,DME Supplier,False,3
CMS-0021739,Q4-2025,NE,NE_City_1,13736,E0465,Respiratory,22,14,23481.22,4381.08,DME Supplier,False,2
CMS-0021740,Q4-2025,IL,Joliet,23564,E0431,Respiratory,23,131,28135.93,9194.36,Home Health Agency,False,2
CMS-0021741,Q4-2025,NE,NE_City_2,65343,E0424,Respiratory,35,190,38065.13,34777.65,DME Supplier,True,2
CMS-0021742,Q4-2025,MS,MS_City_3,73243,E0431,Respiratory,48,191,39023.74,5756.88,Home Health Agency,False,8
CMS-0021743,Q4-2025,PA,Pittsburgh,60897,E0465,Respiratory,37,13,15256.33,6120.55,Home Health Agency,False,6
CMS-0021744,Q4-2025,MO,MO_City_3,23943,E0433,Respiratory,35,31,33414.45,18501.92,Hospital Outpatient,True,4
CMS-0021745,Q4-2025,CT,CT_City_2,86252,E0424,Respiratory,13,27,6999.14,27294.82,Physician Office,False,7
CMS-0021746,Q4-2025,IA,IA_City_3,57497,E0433,Respiratory,36,5,2298.1,13792.65,Home Health Agency,True,2
CMS-0021747,Q4-2025,IL,Naperville,38376,E0570,Respiratory,14,148,15269.46,42333.25,Hospital Outpatient,False,3
CMS-0021748,Q4-2025,ID,ID_City_2,65194,E0470,Sleep Therapy,16,111,36058.27,22989.84,DME Supplier,True,6
CMS-0021749,Q4-2025,KS,KS_City_1,16093,E0470,Sleep Therapy,46,45,7379.5,27872.8,Hospital Outpatient,True,4
CMS-0021750,Q4-2025,GA,Augusta,38619,E0470,Sleep Therapy,2,40,10454.15,2910.2,Physician Office,True,5
CMS-0021751,Q4-2025,MO,MO_City_1,52403,E0465,Respiratory,49,144,27262.0,14287.86,DME Supplier,True,8
CMS-0021752,Q4-2025,VA,VA_City_3,32733,E0465,Respiratory,17,37,3026.2,23772.97,Physician Office,False,1
CMS-0021753,Q4-2025,UT,UT_City_3,67147,E0601,Sleep Therapy,49,21,45022.5,13047.25,Physician Office,False,4
CMS-0021754,Q4-2025,OR,OR_City_1,66844,E0424,Respiratory,29,172,10495.57,36276.7,Physician Office,False,6
CMS-0021755,Q4-2025,WI,WI_City_3,40675,E0465,Respiratory,7,46,7286.53,8259.64,Home Health Agency,True,5
CMS-0021756,Q4-2025,KS,KS_City_1,26642,E0431,Respiratory,41,169,42481.31,15245.03,Hospital Outpatient,True,5
CMS-0021757,Q4-2025,IA,IA_City_1,83825,E0570,Respiratory,32,189,41215.01,32938.96,Home Health Agency,False,6
CMS-0021758,Q4-2025,VT,VT_City_3,74905,E0433,Respiratory,36,129,42172.89,34585.81,Physician Office,False,3
CMS-0021759,Q4-2025,NJ,NJ_City_3,65219,E0431,Respiratory,20,90,42409.49,17245.97,DME Supplier,True,2
CMS-0021760,Q4-2025,NC,Raleigh,87784,E0433,Respiratory,9,197,34561.0,21751.44,Hospital Outpatient,False,4
CMS-0021761,Q4-2025,ME,ME_City_3,45636,E0465,Respiratory,31,74,18053.43,9879.5,DME Supplier,False,2
CMS-0021762,Q4-2025,GA,Savannah,17083,E0601,Sleep Therapy,13,172,29497.46,22812.85,Physician Office,True,8
CMS-0021763,Q4-2025,GA,Atlanta,14241,E0431,Respiratory,43,20,30360.38,36152.67,Hospital Outpatient,False,5
CMS-0021764,Q4-2025,OH,Cleveland,46875,E0470,Sleep Therapy,3,118,8738.35,19019.35,Physician Office,False,4
CMS-0021765,Q4-2025,PA,Reading,90983,E0431,Respiratory,2,30,4835.26,21440.98,Hospital Outpatient,False,2
CMS-0021766,Q4-2025,ND,ND_City_3,50350,E0431,Respiratory,40,23,30467.43,5879.31,Physician Office,False,8
CMS-0021767,Q4-2025,NV,NV_City_2,98136,E0465,Respiratory,42,51,25517.54,27150.68,Hospital Outpatient,False,3
CMS-0021768,Q4-2025,OH,Columbus,80272,E0433,Respiratory,41,57,14710.81,36238.79,Home Health Agency,True,8
CMS-0021769,Q4-2025,NJ,NJ_City_3,57770,E0570,Respiratory,49,185,31820.42,21397.3,DME Supplier,True,4
CMS-0021770,Q4-2025,SD,SD_City_3,83987,E0470,Sleep Therapy,4,181,44283.66,23719.91,Home Health Agency,True,8
CMS-0021771,Q4-2025,NH,NH_City_1,48078,E0424,Respiratory,34,64,47652.7,17826.98,DME Supplier,False,3
CMS-0021772,Q4-2025,TX,San Antonio,32326,E0433,Respiratory,6,54,22880.38,29949.25,Hospital Outpatient,False,4
CMS-0021773,Q4-2025,MD,MD_City_3,49441,E0424,Respiratory,37,109,13494.04,44305.24,DME Supplier,True,1
CMS-0021774,Q4-2025,MI,Grand Rapids,42085,E0431,Respiratory,32,152,12936.38,5198.5,Hospital Outpatient,False,3
CMS-0021775,Q4-2025,NM,NM_City_3,84110,E0470,Sleep Therapy,19,75,38599.16,30716.29,Hospital Outpatient,False,2
CMS-0021776,Q4-2025,FL,Jacksonville,99440,E0601,Sleep Therapy,4,26,38122.82,10684.28,Hospital Outpatient,True,3
CMS-0021777,Q4-2025,ME,ME_City_2,96469,E0433,Respiratory,24,23,8449.61,5024.55,Home Health Agency,True,1
CMS-0021778,Q4-2025,AL,AL_City_1,24872,E0433,Respiratory,34,70,37876.86,19110.15,DME Supplier,False,8
CMS-0021779,Q4-2025,AZ,AZ_City_3,53384,E0431,Respiratory,16,148,22601.84,28870.2,Hospital Outpatient,False,4
CMS-0021780,Q4-2025,IA,IA_City_3,56596,E0431,Respiratory,26,96,1860.31,4454.28,Home Health Agency,True,1
CMS-0021781,Q4-2025,KY,KY_City_3,14697,E0601,Sleep Therapy,43,141,34343.13,39609.5,Physician Office,False,3
CMS-0021782,Q4-2025,PA,Erie,56934,E0470,Sleep Therapy,24,127,14304.05,36817.12,Home Health Agency,True,4
CMS-0021783,Q4-2025,SD,SD_City_3,53528,E0465,Respiratory,19,77,22287.85,28187.25,Hospital Outpatient,False,5
CMS-0021784,Q4-2025,AR,AR_City_2,94691,E0470,Sleep Therapy,15,124,41473.21,12322.73,Home Health Agency,False,8
CMS-0021785,Q4-2025,CT,CT_City_3,73277,E0601,Sleep Therapy,27,78,24954.32,34379.75,Home Health Agency,False,4
CMS-0021786,Q4-2025,RI,RI_City_3,92268,E0570,Respiratory,16,77,4247.4,17925.52,Physician Office,False,1
CMS-0021787,Q4-2025,NV,NV_City_1,19520,E0570,Respiratory,18,63,34438.46,5543.72,DME Supplier,True,2
CMS-0021788,Q4-2025,CO,CO_City_2,38962,E0601,Sleep Therapy,48,185,13237.78,15993.39,DME Supplier,False,8
CMS-0021789,Q4-2025,NE,NE_City_1,81133,E0465,Respiratory,1,152,42977.68,4577.6,Hospital Outpatient,False,8
CMS-0021790,Q4-2025,NM,NM_City_1,47272,E0433,Respiratory,31,63,45422.65,31234.2,Hospital Outpatient,False,2
CMS-0021791,Q4-2025,MS,MS_City_2,22193,E0431,Respiratory,31,120,11921.64,10796.82,DME Supplier,False,3
