appeal_id,denial_id,claim_id,location_id,payer_code,appeal_date,appeal_level,appeal_reason,supporting_docs,outcome,outcome_date,recovered_amount,appeal_specialist,turnaround_days,payer_response_notes
APP-04147,DEN-007538,CLM-0045016,LOC-0591,MEDICARE,2026-03-24,First Level,CMN submitted,Sleep Study,PENDING,,0,Sarah Jackson,,Denied - exhausted appeals
APP-04148,DEN-007539,CLM-0045018,LOC-0187,AETNA,2026-04-07,First Level,Coding correction,CMN,PENDING,,0,Richard Miller,,Still under review
APP-04149,DEN-007544,CLM-0045043,LOC-0639,UHC,2026-01-25,First Level,Coding correction,Prescription,PENDING,,0,Margaret Johnson,,Denied - exhausted appeals
APP-04150,DEN-007545,CLM-0045047,LOC-0596,MEDICARE,2026-02-14,First Level,Additional documentation provided,PFT Results,PENDING,,0,David Taylor,,Denied - exhausted appeals
APP-04151,DEN-007548,CLM-0045061,LOC-0426,UHC,2026-04-18,Second Level,CMN submitted,CMN,OVERTURNED,2026-05-09,459.31,Margaret Williams,10,Partial payment approved
APP-04152,DEN-007550,CLM-0045072,LOC-0651,MEDICARE,2026-03-06,First Level,Medical necessity proven,Sleep Study,UPHELD,2026-03-27,0,Karen Hernandez,43,Still under review
APP-04153,DEN-007551,CLM-0045078,LOC-0252,MEDICARE,2026-03-06,First Level,Medical necessity proven,Sleep Study,PARTIAL,2026-03-20,190.58,Sarah Rodriguez,21,Still under review
APP-04154,DEN-007552,CLM-0045079,LOC-0295,MEDICARE,2026-03-31,First Level,CMN submitted,Sleep Study,PARTIAL,2026-04-23,73.04,Elizabeth Taylor,49,Claim approved after review
APP-04155,DEN-007553,CLM-0045080,LOC-0597,MEDICARE,2026-03-07,First Level,Additional documentation provided,PFT Results,UPHELD,2026-04-28,0,William Rodriguez,39,Documentation sufficient
APP-04156,DEN-007556,CLM-0045097,LOC-0491,MEDICARE,2026-03-28,Second Level,Prior auth obtained retroactively,Prior Auth Letter,PENDING,,0,Nancy Anderson,,Documentation sufficient
APP-04157,DEN-007558,CLM-0045111,LOC-0550,MEDICAID,2026-04-16,First Level,Prior auth obtained retroactively,PFT Results,OVERTURNED,2026-05-17,1387.06,Susan Johnson,12,Still under review
APP-04158,DEN-007559,CLM-0045114,LOC-0530,MEDICARE,2026-03-02,First Level,CMN submitted,Prior Auth Letter,PENDING,,0,Jennifer Smith,,Still under review
APP-04159,DEN-007561,CLM-0045126,LOC-0225,MEDICARE,2026-02-10,First Level,Coding correction,PFT Results,PARTIAL,2026-04-05,917.82,Joseph Rodriguez,11,Still under review
APP-04160,DEN-007565,CLM-0045141,LOC-0397,MEDICARE,2026-03-21,Second Level,CMN submitted,Sleep Study,OVERTURNED,2026-05-17,378.54,David Martinez,56,Denied - exhausted appeals
APP-04161,DEN-007567,CLM-0045158,LOC-0547,MEDICARE,2026-03-03,First Level,Coding correction,CMN,PENDING,,0,Lisa Williams,,Documentation sufficient
APP-04162,DEN-007569,CLM-0045175,LOC-0441,MEDICAID,2026-02-14,Second Level,Timely filing exception,PFT Results,UPHELD,2026-03-21,0,David Smith,56,Documentation sufficient
APP-04163,DEN-007571,CLM-0045185,LOC-0594,MEDICARE,2026-04-10,Second Level,Medical necessity proven,Sleep Study,UPHELD,2026-04-28,0,Lisa Taylor,12,Denied - exhausted appeals
APP-04164,DEN-007572,CLM-0045190,LOC-0495,MEDICAID,2026-04-03,Second Level,Coding correction,Prescription,PARTIAL,2026-04-18,257.17,Sarah Smith,39,Documentation sufficient
APP-04165,DEN-007573,CLM-0045194,LOC-0153,MEDICAID,2026-05-09,Second Level,Coding correction,PFT Results,UPHELD,2026-06-18,0,Susan Martinez,47,Denied - exhausted appeals
APP-04166,DEN-007575,CLM-0045199,LOC-0256,MEDICARE,2026-04-24,First Level,CMN submitted,Prescription,PENDING,,0,Robert Moore,,Partial payment approved
APP-04167,DEN-007576,CLM-0045207,LOC-0275,MEDICAID,2026-04-08,First Level,Medical necessity proven,Sleep Study,PENDING,,0,Karen Williams,,Partial payment approved
APP-04168,DEN-007578,CLM-0045235,LOC-0159,UHC,2026-03-08,First Level,Coding correction,Prior Auth Letter,OVERTURNED,2026-03-25,827.36,Sarah Jones,51,Denied - exhausted appeals
APP-04169,DEN-007579,CLM-0045264,LOC-0356,MEDICAID,2026-05-08,First Level,Timely filing exception,CMN,OVERTURNED,2026-06-26,179.9,William Anderson,39,Denied - exhausted appeals
APP-04170,DEN-007581,CLM-0045272,LOC-0123,UHC,2026-01-18,Second Level,Timely filing exception,PFT Results,UPHELD,2026-03-18,0,Elizabeth Jackson,51,Still under review
APP-04171,DEN-007582,CLM-0045273,LOC-0627,MEDICARE,2026-02-10,First Level,Coding correction,CMN,OVERTURNED,2026-02-22,580.38,Joseph Jackson,19,Documentation sufficient
APP-04172,DEN-007586,CLM-0045294,LOC-0176,MEDICAID,2026-04-26,First Level,Prior auth obtained retroactively,CMN,UPHELD,2026-06-07,0,James Johnson,27,Partial payment approved
APP-04173,DEN-007588,CLM-0045319,LOC-0180,MEDICARE,2026-04-26,First Level,Prior auth obtained retroactively,Medical Records,UPHELD,2026-05-11,0,Nancy Martinez,55,Still under review
APP-04174,DEN-007589,CLM-0045321,LOC-0574,MEDICARE,2026-02-10,Second Level,Coding correction,PFT Results,OVERTURNED,2026-02-26,444.25,Nancy Williams,58,Partial payment approved
APP-04175,DEN-007590,CLM-0045332,LOC-0253,MEDICAID,2026-05-04,Second Level,Medical necessity proven,Prescription,PARTIAL,2026-05-28,33.02,James Davis,20,Partial payment approved
APP-04176,DEN-007591,CLM-0045347,LOC-0596,MEDICAID,2026-04-23,First Level,Timely filing exception,Sleep Study,PENDING,,0,Karen Martinez,,Denied - exhausted appeals
APP-04177,DEN-007592,CLM-0045348,LOC-0586,MEDICAID,2026-05-02,First Level,Timely filing exception,CMN,UPHELD,2026-05-29,0,Thomas Williams,13,Partial payment approved
APP-04178,DEN-007594,CLM-0045355,LOC-0222,MEDICARE,2026-05-08,First Level,Timely filing exception,PFT Results,UPHELD,2026-06-03,0,David Garcia,48,Still under review
APP-04179,DEN-007597,CLM-0045369,LOC-0358,MEDICARE,2026-04-23,Second Level,Timely filing exception,Prescription,UPHELD,2026-05-29,0,Lisa Rodriguez,60,Claim approved after review
APP-04180,DEN-007598,CLM-0045370,LOC-0078,MEDICARE,2026-01-31,Second Level,CMN submitted,Prior Auth Letter,UPHELD,2026-03-30,0,Jennifer Taylor,47,Claim approved after review
APP-04181,DEN-007601,CLM-0045381,LOC-0683,MEDICARE,2026-03-28,First Level,Medical necessity proven,Sleep Study,PENDING,,0,James Jackson,,Still under review
APP-04182,DEN-007602,CLM-0045387,LOC-0002,MEDICARE,2026-04-09,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-05-11,0,Lisa Anderson,55,Still under review
APP-04183,DEN-007605,CLM-0045404,LOC-0126,UHC,2026-04-07,First Level,Coding correction,CMN,OVERTURNED,2026-05-16,361.08,Jennifer Johnson,34,Still under review
APP-04184,DEN-007606,CLM-0045409,LOC-0403,MEDICAID,2026-02-03,First Level,Additional documentation provided,PFT Results,UPHELD,2026-03-02,0,Richard Lopez,46,Claim approved after review
APP-04185,DEN-007607,CLM-0045411,LOC-0494,MEDICARE,2026-03-10,External Review,Additional documentation provided,Sleep Study,UPHELD,2026-03-28,0,William Wilson,58,Documentation sufficient
APP-04186,DEN-007609,CLM-0045431,LOC-0006,MEDICARE,2026-05-06,First Level,Coding correction,CMN,OVERTURNED,2026-06-18,190.54,Richard Lopez,48,Partial payment approved
APP-04187,DEN-007611,CLM-0045439,LOC-0572,MEDICARE,2026-04-10,First Level,Coding correction,Prescription,OVERTURNED,2026-04-24,1098.53,William Wilson,30,Partial payment approved
APP-04188,DEN-007612,CLM-0045440,LOC-0168,MEDICARE,2026-04-18,First Level,Medical necessity proven,Sleep Study,PARTIAL,2026-06-15,2451.04,Joseph Martin,45,Partial payment approved
APP-04189,DEN-007614,CLM-0045465,LOC-0259,MEDICARE,2026-02-27,First Level,Timely filing exception,Prior Auth Letter,UPHELD,2026-04-16,0,Lisa Martinez,49,Denied - exhausted appeals
APP-04190,DEN-007615,CLM-0045471,LOC-0182,MEDICARE,2026-03-31,First Level,Timely filing exception,PFT Results,UPHELD,2026-04-12,0,Sarah Martinez,59,Still under review
APP-04191,DEN-007617,CLM-0045476,LOC-0437,MEDICARE,2026-03-21,First Level,Coding correction,Sleep Study,UPHELD,2026-04-20,0,Lisa Lopez,50,Still under review
APP-04192,DEN-007618,CLM-0045482,LOC-0386,MEDICAID,2026-03-28,First Level,CMN submitted,PFT Results,PENDING,,0,Michael Smith,,Denied - exhausted appeals
APP-04193,DEN-007621,CLM-0045499,LOC-0303,UHC,2026-04-22,Second Level,Medical necessity proven,CMN,UPHELD,2026-06-20,0,Richard Anderson,42,Still under review
APP-04194,DEN-007622,CLM-0045512,LOC-0453,UHC,2026-04-05,First Level,Coding correction,Prescription,PENDING,,0,Jennifer Smith,,Still under review
APP-04195,DEN-007624,CLM-0045528,LOC-0097,AETNA,2026-04-01,Second Level,Additional documentation provided,Prescription,UPHELD,2026-05-27,0,Nancy Brown,44,Still under review
APP-04196,DEN-007626,CLM-0045535,LOC-0517,MEDICARE,2026-02-02,Second Level,Medical necessity proven,Sleep Study,PENDING,,0,Linda Martin,,Claim approved after review
APP-04197,DEN-007628,CLM-0045541,LOC-0040,MEDICARE,2026-03-10,First Level,Prior auth obtained retroactively,CMN,UPHELD,2026-04-10,0,Richard Williams,38,Partial payment approved
APP-04198,DEN-007633,CLM-0045559,LOC-0051,MEDICARE,2026-03-23,First Level,Additional documentation provided,Medical Records,UPHELD,2026-05-22,0,Elizabeth Lopez,13,Still under review
APP-04199,DEN-007634,CLM-0045561,LOC-0232,MEDICARE,2026-03-12,Second Level,Coding correction,Sleep Study,UPHELD,2026-05-02,0,Joseph Davis,35,Denied - exhausted appeals
APP-04200,DEN-007637,CLM-0045584,LOC-0663,MEDICARE,2026-03-07,First Level,Additional documentation provided,CMN,UPHELD,2026-04-05,0,Michael Gonzalez,33,Claim approved after review
APP-04201,DEN-007640,CLM-0045610,LOC-0605,MEDICAID,2026-03-24,External Review,Coding correction,Medical Records,OVERTURNED,2026-05-11,1964.18,Thomas Thomas,36,Documentation sufficient
APP-04202,DEN-007641,CLM-0045617,LOC-0051,MEDICAID,2026-01-18,Second Level,Timely filing exception,Prior Auth Letter,PENDING,,0,Sarah Taylor,,Still under review
APP-04203,DEN-007642,CLM-0045620,LOC-0317,MEDICAID,2026-04-12,Second Level,Prior auth obtained retroactively,Prescription,PARTIAL,2026-04-23,745.29,James Martinez,46,Denied - exhausted appeals
APP-04204,DEN-007643,CLM-0045637,LOC-0043,MEDICARE,2026-04-09,First Level,Timely filing exception,Prescription,UPHELD,2026-06-06,0,Susan Taylor,49,Partial payment approved
APP-04205,DEN-007645,CLM-0045647,LOC-0442,MEDICARE,2026-04-09,External Review,Additional documentation provided,CMN,UPHELD,2026-05-29,0,David Brown,60,Partial payment approved
APP-04206,DEN-007647,CLM-0045659,LOC-0563,MEDICARE,2026-04-10,First Level,Medical necessity proven,Medical Records,UPHELD,2026-06-04,0,Margaret Jackson,50,Still under review
APP-04207,DEN-007648,CLM-0045661,LOC-0468,UHC,2026-02-26,First Level,CMN submitted,PFT Results,OVERTURNED,2026-04-16,518.95,Michael Jones,44,Denied - exhausted appeals
APP-04208,DEN-007649,CLM-0045662,LOC-0233,MEDICARE,2026-02-06,First Level,Medical necessity proven,Prior Auth Letter,UPHELD,2026-02-27,0,Linda Smith,27,Partial payment approved
APP-04209,DEN-007650,CLM-0045664,LOC-0340,UHC,2026-03-22,First Level,Additional documentation provided,PFT Results,OVERTURNED,2026-04-15,415.7,Linda Johnson,56,Partial payment approved
APP-04210,DEN-007651,CLM-0045666,LOC-0573,MEDICARE,2026-05-05,First Level,Medical necessity proven,PFT Results,PENDING,,0,Elizabeth Rodriguez,,Claim approved after review
APP-04211,DEN-007652,CLM-0045672,LOC-0490,UHC,2026-04-06,First Level,Medical necessity proven,Sleep Study,UPHELD,2026-05-29,0,Joseph Johnson,15,Claim approved after review
APP-04212,DEN-007654,CLM-0045683,LOC-0301,MEDICAID,2026-01-26,Second Level,Timely filing exception,Prescription,UPHELD,2026-03-24,0,William Smith,16,Still under review
APP-04213,DEN-007656,CLM-0045687,LOC-0329,MEDICARE,2026-04-26,First Level,CMN submitted,Medical Records,PENDING,,0,Joseph Taylor,,Documentation sufficient
APP-04214,DEN-007659,CLM-0045700,LOC-0694,MEDICAID,2026-02-21,First Level,Timely filing exception,Medical Records,UPHELD,2026-03-29,0,Sarah Johnson,14,Claim approved after review
APP-04215,DEN-007666,CLM-0045758,LOC-0169,MEDICARE,2026-02-05,First Level,Coding correction,Prescription,OVERTURNED,2026-02-26,2136.89,Linda Martin,60,Claim approved after review
APP-04216,DEN-007671,CLM-0045797,LOC-0197,MEDICARE,2026-04-04,First Level,Prior auth obtained retroactively,Sleep Study,UPHELD,2026-05-31,0,Jennifer Smith,47,Denied - exhausted appeals
APP-04217,DEN-007672,CLM-0045800,LOC-0538,MEDICAID,2026-03-19,Second Level,Coding correction,Sleep Study,OVERTURNED,2026-04-23,2437.48,Michael Williams,55,Denied - exhausted appeals
APP-04218,DEN-007674,CLM-0045819,LOC-0464,UHC,2026-04-08,First Level,Coding correction,Prescription,UPHELD,2026-05-05,0,Thomas Smith,39,Documentation sufficient
APP-04219,DEN-007675,CLM-0045820,LOC-0108,BCBS,2026-02-19,First Level,Medical necessity proven,CMN,OVERTURNED,2026-03-23,465.24,Linda Lopez,43,Documentation sufficient
APP-04220,DEN-007677,CLM-0045833,LOC-0216,AETNA,2026-04-26,First Level,Coding correction,CMN,OVERTURNED,2026-06-18,899.12,Nancy Taylor,43,Partial payment approved
APP-04221,DEN-007680,CLM-0045840,LOC-0060,MEDICARE,2026-04-25,Second Level,Medical necessity proven,Sleep Study,UPHELD,2026-05-07,0,Karen Hernandez,29,Still under review
APP-04222,DEN-007681,CLM-0045854,LOC-0109,MEDICARE,2026-03-17,First Level,CMN submitted,CMN,UPHELD,2026-04-08,0,Elizabeth Thomas,19,Still under review
APP-04223,DEN-007683,CLM-0045875,LOC-0690,MEDICARE,2026-03-02,First Level,Additional documentation provided,Sleep Study,UPHELD,2026-03-15,0,Karen Lopez,19,Denied - exhausted appeals
APP-04224,DEN-007684,CLM-0045879,LOC-0556,MEDICARE,2026-04-04,First Level,Coding correction,Prescription,OVERTURNED,2026-04-16,64.39,Joseph Jones,43,Claim approved after review
APP-04225,DEN-007686,CLM-0045886,LOC-0112,MEDICARE,2026-04-21,External Review,Prior auth obtained retroactively,Prescription,PENDING,,0,Susan Hernandez,,Still under review
APP-04226,DEN-007689,CLM-0045896,LOC-0150,UHC,2026-02-28,First Level,CMN submitted,Prior Auth Letter,UPHELD,2026-03-28,0,Linda Brown,45,Documentation sufficient
APP-04227,DEN-007690,CLM-0045898,LOC-0683,MEDICARE,2026-03-22,First Level,Timely filing exception,Sleep Study,UPHELD,2026-05-19,0,Joseph Wilson,37,Still under review
APP-04228,DEN-007692,CLM-0045908,LOC-0130,MEDICARE,2026-03-21,First Level,Additional documentation provided,CMN,OVERTURNED,2026-05-17,65.46,Susan Lopez,36,Partial payment approved
APP-04229,DEN-007695,CLM-0045928,LOC-0643,BCBS,2026-03-26,Second Level,CMN submitted,Prior Auth Letter,UPHELD,2026-04-14,0,Thomas Martin,35,Still under review
APP-04230,DEN-007697,CLM-0045943,LOC-0698,AETNA,2026-02-02,External Review,Timely filing exception,Prior Auth Letter,UPHELD,2026-03-06,0,Linda Anderson,38,Documentation sufficient
APP-04231,DEN-007700,CLM-0045975,LOC-0537,MEDICARE,2026-05-09,First Level,Additional documentation provided,CMN,UPHELD,2026-06-13,0,James Moore,38,Documentation sufficient
APP-04232,DEN-007701,CLM-0045978,LOC-0697,MEDICARE,2026-04-25,External Review,Timely filing exception,Sleep Study,OVERTURNED,2026-05-15,262.46,Lisa Jones,48,Documentation sufficient
APP-04233,DEN-007704,CLM-0045994,LOC-0520,MEDICARE,2026-03-02,First Level,Timely filing exception,Sleep Study,UPHELD,2026-04-29,0,Thomas Jones,40,Claim approved after review
APP-04234,DEN-007708,CLM-0046019,LOC-0002,MEDICARE,2026-04-11,Second Level,Coding correction,Prior Auth Letter,UPHELD,2026-05-24,0,David Brown,53,Claim approved after review
APP-04235,DEN-007709,CLM-0046024,LOC-0637,MEDICAID,2026-03-13,Second Level,Timely filing exception,PFT Results,UPHELD,2026-04-11,0,James Garcia,20,Documentation sufficient
APP-04236,DEN-007711,CLM-0046030,LOC-0118,UHC,2026-02-24,Second Level,Medical necessity proven,CMN,UPHELD,2026-03-20,0,Margaret Moore,15,Still under review
APP-04237,DEN-007712,CLM-0046048,LOC-0204,MEDICARE,2026-03-19,First Level,Timely filing exception,Prescription,PARTIAL,2026-04-24,222.01,Linda Williams,49,Still under review
APP-04238,DEN-007713,CLM-0046049,LOC-0159,MEDICARE,2026-02-25,Second Level,Medical necessity proven,Prior Auth Letter,PENDING,,0,Sarah Taylor,,Denied - exhausted appeals
APP-04239,DEN-007715,CLM-0046057,LOC-0545,MEDICAID,2026-03-22,First Level,CMN submitted,Sleep Study,UPHELD,2026-04-19,0,Sarah Wilson,27,Partial payment approved
APP-04240,DEN-007716,CLM-0046060,LOC-0513,MEDICARE,2026-03-13,First Level,Timely filing exception,Prescription,UPHELD,2026-04-13,0,Margaret Lopez,35,Documentation sufficient
APP-04241,DEN-007717,CLM-0046061,LOC-0642,UHC,2026-02-27,First Level,Additional documentation provided,PFT Results,PARTIAL,2026-04-09,347.69,Michael Lopez,35,Claim approved after review
APP-04242,DEN-007718,CLM-0046064,LOC-0011,MEDICARE,2026-02-02,First Level,Medical necessity proven,Sleep Study,PENDING,,0,Karen Brown,,Documentation sufficient
APP-04243,DEN-007719,CLM-0046066,LOC-0477,MEDICAID,2026-02-13,First Level,Medical necessity proven,PFT Results,UPHELD,2026-03-07,0,Margaret Johnson,17,Claim approved after review
APP-04244,DEN-007720,CLM-0046067,LOC-0513,MEDICARE,2026-02-08,First Level,Timely filing exception,CMN,UPHELD,2026-03-30,0,Nancy Lopez,52,Documentation sufficient
APP-04245,DEN-007722,CLM-0046075,LOC-0619,MEDICARE,2026-03-29,First Level,Additional documentation provided,Medical Records,OVERTURNED,2026-05-20,217.15,James Garcia,39,Denied - exhausted appeals
APP-04246,DEN-007724,CLM-0046084,LOC-0220,MEDICARE,2026-02-16,First Level,Additional documentation provided,Medical Records,OVERTURNED,2026-04-02,27.45,Nancy Johnson,18,Claim approved after review
APP-04247,DEN-007725,CLM-0046086,LOC-0672,MEDICARE,2026-02-16,Second Level,Coding correction,PFT Results,UPHELD,2026-02-26,0,Linda Williams,26,Partial payment approved
APP-04248,DEN-007726,CLM-0046091,LOC-0038,MEDICAID,2026-02-02,External Review,Medical necessity proven,Prior Auth Letter,UPHELD,2026-02-21,0,Michael Smith,11,Still under review
APP-04249,DEN-007728,CLM-0046096,LOC-0617,MEDICAID,2026-03-21,First Level,Timely filing exception,Prescription,OVERTURNED,2026-05-18,1624.41,Sarah Jackson,27,Claim approved after review
APP-04250,DEN-007729,CLM-0046103,LOC-0197,AETNA,2026-03-19,Second Level,CMN submitted,Medical Records,UPHELD,2026-05-05,0,Margaret Williams,41,Claim approved after review
APP-04251,DEN-007730,CLM-0046111,LOC-0505,MEDICAID,2026-04-09,External Review,CMN submitted,Sleep Study,UPHELD,2026-05-08,0,Linda Thomas,55,Partial payment approved
APP-04252,DEN-007731,CLM-0046114,LOC-0517,MEDICARE,2026-03-01,First Level,Coding correction,Prior Auth Letter,PENDING,,0,Linda Martinez,,Documentation sufficient
APP-04253,DEN-007732,CLM-0046118,LOC-0655,MEDICARE,2026-03-24,First Level,Medical necessity proven,PFT Results,OVERTURNED,2026-05-14,166.04,Susan Thomas,26,Claim approved after review
APP-04254,DEN-007735,CLM-0046129,LOC-0186,BCBS,2026-03-16,First Level,Coding correction,Medical Records,UPHELD,2026-04-09,0,Jennifer Miller,49,Claim approved after review
APP-04255,DEN-007737,CLM-0046149,LOC-0177,MEDICARE,2026-04-04,Second Level,CMN submitted,Prior Auth Letter,UPHELD,2026-04-17,0,William Wilson,43,Documentation sufficient
APP-04256,DEN-007738,CLM-0046153,LOC-0089,MEDICARE,2026-04-28,First Level,Prior auth obtained retroactively,CMN,OVERTURNED,2026-05-25,309.79,Joseph Wilson,59,Denied - exhausted appeals
APP-04257,DEN-007740,CLM-0046176,LOC-0183,MEDICARE,2026-04-23,First Level,Prior auth obtained retroactively,Medical Records,OVERTURNED,2026-05-20,563.71,Richard Wilson,44,Still under review
APP-04258,DEN-007743,CLM-0046206,LOC-0099,MEDICAID,2026-04-26,First Level,Additional documentation provided,Prior Auth Letter,OVERTURNED,2026-05-24,246.82,Richard Hernandez,47,Denied - exhausted appeals
